,first_name,last_name,official_id,fgm,fg_pct,fg3m,fg3_pct,ftm,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,num_games
25,CJ,Washington,202056,0.866855424211963,0.5348784065743395,1.0305693719719504,0.10875944896167532,-0.12375020856315438,0.49766190372326324,-0.8211178996341193,0.8159034154447888,0.43919487555486314,0.796129875198561,-0.36403570614294267,-0.63559065370526,-0.7297988472245729,-0.3505374635422232,0.9475742193455815,480
28,Courtney,Kirkland,2004,-0.15871058337836727,-0.0631911880272375,-0.10993633951775031,0.14783314195639718,-0.19752924541021752,-0.0544622060837006,-0.21900039713640485,-0.05580580124114944,-0.20268544067987213,-0.2909857173651376,-0.17936761633393025,-0.18890520952637524,0.11540590998937926,-0.2333267014431538,-0.18915806043158473,2236
29,Curtis,Blair,200832,0.3031367911278286,0.2122078193127019,0.2718283483436427,0.1513658179339498,-0.49683468519939866,0.07434792986655073,-0.49862291258310626,0.3882876660243562,0.14134173379686585,0.15103596473425848,-0.16834277465789943,-0.019267050586227363,-0.5507868047812428,-0.5374853831251001,0.1976907518415853,1504
30,Dan,Crawford,1152,-0.4583110177419239,-0.084315270681206,-0.5454551304982848,0.17002708249975498,-0.23772038817044636,-0.44365340751202104,0.1699125279040723,-0.5227963409017284,-0.5049239391929659,-0.5840379076663014,0.09862567523578815,0.20639200841631428,0.0751525716717774,-0.07694737148700032,-0.5666357751467455,1802
31,Danielle,Scott,1628487,1.7950799827141652,1.4058606626801717,1.6516273876167806,0.7825852181322969,-1.31021426747997,0.8075342376728452,-1.3524119947773774,1.1225685840086344,0.4645611638019867,1.9814797130500306,0.8776788519344089,0.019871146135902917,0.12745609795972318,-1.6745667312929187,1.5397365217012506,132
32,Dannica,Mosher,1628484,0.5186745444967437,-0.22855042921113633,1.19192655372097,-0.03457856047933089,-0.9651434275607967,0.18272506076295075,-0.7696935816150321,1.472658576768544,1.2396883981075293,0.6066072418196071,0.12362693910449013,0.05985356625583711,-0.005468173245469584,-1.2849368509760792,0.6073132954126171,122
33,David,Guthrie,2714,0.15270554749646076,0.3593513447942213,0.023298235193561837,0.19600757121673204,-0.1470036958660094,0.0334515526122509,-0.3178845171201282,-0.008101494932231227,-0.208927046801082,0.007936321659006502,-0.1350519432007952,-0.4309537965581175,-0.4356970703202348,-0.29757460946774217,0.07592380567586746,1848
34,David,Jones,1168,-0.6368279965033566,-0.25542569590815506,-0.6493256414968396,0.10515190752826811,-0.10151946788066862,-0.26160350759605505,0.23483283559662899,-0.547424058791015,-0.4929988144276174,-0.7091940060238665,-0.10975018267398845,-0.006462305541133427,-0.19954886679019312,-0.2531367673381761,-0.6940714682249628,1582
35,Dedric,Taylor,203592,0.8584761259592981,0.4143884412698714,0.8497804706784219,0.168571141408904,-0.2335797629369929,0.1313390700796406,-0.6020871066871374,1.0274357671936878,0.8240579079394178,0.7658660547291227,0.0295231564397237,-0.3431205645300767,-0.4802697329160966,-0.530119384494802,0.8453861433476108,882
37,Derek,Richardson,1204,-0.2054207054680314,0.11607577625337247,-0.21323300241950308,0.1103571246640403,0.11267863652989772,0.098655829920127,-0.20483998979755638,-0.2720198900613153,-0.4467135722684709,-0.20223921504904985,0.017780081363509673,-0.3244167035042224,0.2959957762064705,0.21535258710587063,-0.19403572188316065,2004
38,Derrick,Collins,2002,-0.06745477487433389,0.021954404566150616,-0.11257163564241343,-0.0264756754117508,-0.18689927883458557,-0.10235477458940132,-0.16262572036086112,0.003354649733909308,-0.0981123007189047,-0.1567540052119309,-0.03079804693189755,-0.08254306146417566,-0.1545877299196533,-0.16239079410347296,-0.12923280277556895,2198
39,Derrick,Stafford,1195,-0.5475374579061492,-0.20761510476364348,-0.564339393175563,-0.0005242486991722985,0.0370247682304474,0.026078229818574765,0.15724695803612568,-0.6380734291663551,-0.6477141451712272,-0.6828439190311898,0.1285895189914125,0.16507838133673364,0.479601129372954,0.2840065898562749,-0.5723810943347375,1666
40,Dick,Bavetta,1142,-0.7952732323327631,-0.10371456240423141,-0.7814555039921709,-0.05204419899766021,0.4361506308578913,-0.2831398146535678,0.1306361104480476,-0.8506385946544496,-0.9130551410011362,-0.8373465691054055,-0.22957348408007988,-0.5262979750390979,0.9065166811547481,0.760700509424791,-0.7333974553464936,1386
42,Ed,Malloy,2530,-0.06124851939063974,0.07712656624870692,-0.10228495236559786,0.29204481046483577,-0.19394692389201015,0.0969286365191016,-0.07998061591891903,-0.11030761686004088,-0.17921276685718965,-0.10685852749992492,0.04944411356037236,-0.09084375271627677,-0.30238072611019456,-0.3568682622080485,-0.12260220036619708,2266
44,Eddie,Rush,1190,-0.8434019980326884,-0.23158044715063109,-0.841339821687457,0.07155043076222135,0.36486343735274324,-0.32010501648531176,0.1666816188294384,-0.9382403742532478,-0.9929098000085219,-0.873561515980789,-0.6990842475893473,-0.19243440043209165,-0.08882543363955445,0.6745530024605045,-0.8039500424598217,1096
45,Eli,Roe,2532,-0.4449910443680779,-0.05298455800192631,-0.5593987894802813,0.21177089816226674,0.2297208382548459,-0.14683363427213086,0.10864774965982142,-0.5878982421130806,-0.6195151899898337,-0.7731705585969029,-0.22757364032306102,0.07445520926856981,0.1259959553428104,0.11508456936205129,-0.4628456043564592,1204
46,Eric,Dalen,200833,0.15414317527136492,-0.09885621471576794,0.14561335528428623,-0.029136873022220674,-0.8443801148604563,-0.10240987679134964,-0.3019402179343952,0.5227407562084041,0.4220207131039832,0.024020616133096695,0.19690233917308217,-0.01083054913797792,-0.14065489062303604,-1.0551654569431435,-0.02416855394248707,1402
47,Eric,Lewis,2715,-0.05924470954558408,0.15044362568014125,-0.04667688856224251,0.15795504621813924,0.17348407227249157,-0.14280282141442854,-0.5064198985623368,-0.010295116966684283,-0.32978585839067487,-0.08728554573801929,-0.27197832742135775,-0.2778332680849705,-0.2365022868289695,0.311170880597826,-0.019547550316549187,2140
48,Evan,Scott,1628172,1.3354864576485892,0.771341157359053,1.4657936560758804,0.46378612041233186,-0.4529172848953013,0.6136301332627615,-0.7609292933787474,1.182176288476551,0.9054005958891719,1.4818559713367796,0.2957253169552668,0.12626731779733733,0.11144352724807922,-0.9548210994103068,1.3539589762861342,298
49,Gary,Benson,1143,-1.4249140545569945,-1.1935330377433946,-1.1467037040088621,-0.17118817554561827,0.4448084378288448,-0.32479195915237785,1.5286734481899606,-1.0490959621590588,-0.2680259752213905,-0.8501731361220985,0.21538426581057185,0.09509403321051392,0.565165136149559,0.6765983011115797,-1.284208868640421,170
50,Gary,Zielinski,1664,-0.5098726798618649,-0.26230775461408273,-0.5114415086949788,0.11906201269490575,-0.16447064284390264,-0.130504486761249,0.24552485773446675,-0.4218344024234773,-0.3393839190319399,-0.6076314063324559,0.12823785438903293,0.07641602900309859,0.28516534080063244,-0.14773123913830394,-0.5702427455798863,1688
51,Gediminas,Petraitis,204058,0.9220631364919487,0.5047687907645234,1.0939479637119127,0.44225042347863647,-0.45216323275269893,0.3120904201836611,-0.9206195973779842,0.9857702208437892,0.5754633165475677,0.9214396275569026,0.20581124018699237,-0.25762072326079644,-0.373227178817529,-0.596386868196844,0.9378490174035143,782
53,Greg,Willard,1200,-0.6443573205021825,-0.056903790219382425,-0.810077016282316,0.1285591951557289,0.3995904615245908,-0.37161821251695976,0.5027902344752033,-0.914689216608278,-0.7544764131358133,-0.7691217610863188,-0.2688703652948208,-0.14685999531812832,-0.3305133392977258,0.40488347425351395,-0.6557874535326722,1122
55,Haywoode,Workman,201637,-0.037571733102377027,0.029729131210050434,-0.08918670196032215,0.03872195901039719,-0.47939957685124623,0.07855241437994148,-0.26847540590168134,0.07439042291618445,-0.08143272346841389,-0.2813481677856731,0.06382972939648023,-0.16088552556762342,-0.06155632183579599,-0.6581126980074672,-0.16366934140244044,1152
61,J.T.,Orr,202037,0.4401947561059696,0.11071804382073114,0.4329916896717711,0.20458196352061092,-0.5748244220387306,-0.12984587115245333,-0.33100925375235085,0.5575501468239896,0.44449961264076354,0.47303779679982744,-0.011602957422776573,-0.11929384873278219,-0.18303002400003254,-0.46227229919946544,0.3341854897036034,1052
62,JB,DeRosa,1155,0.12253041791744486,0.2563162705561505,-0.004498874548867616,0.2979006264532643,0.4749478760067641,-0.05906784847256828,-0.028620398377872898,-0.10869825706665633,-0.1451052754379469,0.034208714226710825,-0.5927950091926657,0.14742658147746615,-0.6118771626248386,0.2251232604791347,0.17947467557544794,1402
64,Jack,Nies,1180,-0.8802598392872663,-0.39045757380550883,-0.8298437977653998,0.3820516530005217,0.12153590760071632,-0.29897284903507765,0.5020214829636256,-0.9145427242425549,-0.7547873943356701,-0.8441538600390633,0.22214153414833926,-0.010932012276695874,0.7496962435974388,0.20010956804502156,-0.8755124469235653,734
65,Jacyn,Goble,1627962,1.0835362881729274,0.6853764409189772,1.2089126819543856,0.3563683614084539,0.27467800989309243,0.5622269628424245,-1.1696604995412645,1.1715814142148837,0.6365569719166297,1.118712005060162,-0.38250471774896166,-0.20053869856241285,-0.722399053033864,-0.18959379388349942,1.2450276788755055,576
66,James,Capers,1148,-0.043162792288307855,-0.016223583824653075,-0.11878247325630797,0.11538430546301456,-0.17007018706827398,-0.10758310205706738,-0.016218989558322988,-0.04278110030210964,-0.06021876412760596,-0.2524302215406547,-0.19217456623935697,-0.11277397291851998,-0.41028558247404645,0.026410899650470762,-0.11248787126173093,2194
67,James,Williams,202058,0.45213669270225987,0.19386295309449114,0.37236557443798984,-0.04232575277657248,-0.3996909954387251,0.2058696082145547,-0.5532028928590225,0.5969777614269273,0.3512083252063952,0.389086550724161,-0.08934580336771922,-0.2733710571242742,-0.21586552212221322,-0.4953173274514228,0.355141954691141,1344
68,Jason,Goldenberg,1626301,1.3210185638322154,0.937743432458925,1.2600741138326417,0.3102329157315731,-0.26400642541262787,0.5992018470173731,-0.9807908190525739,0.9102483132042166,0.449369568812164,1.2959714593358536,0.05240088558087461,-0.6499039348202109,0.22931705129597826,-0.21095634157060833,1.3022338482393117,404
69,Jason,Phillips,2001,-0.4200565479380187,-0.09817306411056374,-0.49008581579317984,0.11571803642720149,-0.0014462787526372041,-0.13519962252939435,0.044598284201635814,-0.31303484324685876,-0.3381849311261647,-0.5743792120801945,-0.18016643504302832,-0.16337801072729566,-0.4464689496558584,-0.06202703289896994,-0.4686605982512331,1800
71,Jenna,Schroeder,1628954,1.368345074411261,0.758853508659153,1.492506754786426,0.5302697442140432,-0.6377365330350894,0.5686929023438881,-0.8222278008014403,1.2236283329565705,0.9154278731110421,1.4728300307570477,0.31402040987335667,-0.16101726368388516,-0.486638168353126,-1.149239578203362,1.3460165986570938,258
72,Jess,Kersey,1826,-0.9659988747112502,-0.39618153349227175,-0.9688411107864042,0.13756267462919336,0.39781022623702295,-0.5914040101047328,1.0408012924663128,-1.3172391834009163,-0.8877879081015013,-0.671723198808068,-0.3337872461897802,-0.4148174871641856,-0.05292161011063526,0.6849734096165968,-0.9272512378456395,508
74,Jimmy,Clark,1150,-0.8226299924332721,0.0051746979518405714,-0.8162450038057172,0.26718950045534273,1.4308413596585279,-0.06519138743106206,0.5746992030464848,-1.350158200460427,-1.2187410687883327,-0.6125011968676911,-0.38159041024371343,-0.7441292963919911,0.43739047210404397,1.6149399120564594,-0.5504345485152298,808
76,Joe,Crawford,1153,-0.6039389966579384,-0.3005753970862436,-0.6539151841118588,-0.016840047194964312,-0.2054639501152479,-0.29244005225963904,0.23604799354099343,-0.4455436200388846,-0.3730634528214647,-0.7660695398207785,-0.3266917705879177,-0.568310984360252,-0.8338025479928948,0.09833976071097297,-0.6972007521075259,1456
77,Joe,Forte,1161,-0.7676869944263275,0.14110174332025563,-0.8565453426308863,0.06104975483899272,0.9522048795915053,-0.09093684705541458,-0.112720369657436,-1.031580806098827,-1.2773985492487183,-0.8808340754914031,-0.5246064737130753,-0.8011562308122765,0.3686482274136432,0.9295173668651768,-0.634665568470999,876
78,John,Butler,1628951,1.2866554810358293,0.4856702272108449,1.2550120292935747,0.07379928371196232,-0.4933153652054491,0.4338726499224475,-0.8097186944774964,1.492165490674963,1.2373933046829866,1.142040458353897,-0.32610349182996096,0.48865948477561816,-1.0078196861040811,-0.7864821981672313,1.228605810759128,322
79,John,Conley,1627519,1.2717003236701854,0.5690004612169832,1.425492947233079,0.34228257972628057,-0.718435116566955,0.691469127038982,-0.5068299409971633,1.0392257745171898,0.897616327584615,1.3356142332560126,-0.4437222281284605,0.3313102798396264,-0.25429971265528456,-0.8346246123124993,1.2393443152747732,178
80,John,Goble,101284,0.190629095622745,0.06670008811417386,0.13708670044900384,0.2095668765780225,-0.3612293520952752,-0.04784674753547063,-0.2537548011338185,0.2782306531662978,0.16624212405946914,-0.09049125650579193,0.15507544149764224,-0.06296646572334338,-0.044525049492099594,-0.3166571236865713,0.10010230405960437,1792
81,Jonathan,Sterling,1627964,1.2830446636669512,0.6676682516693185,1.338192109501047,0.33248121634424027,-0.5616796516796606,0.5713107586955347,-0.9003235780046238,1.2260747254191264,0.8692898228297005,1.2891341691673306,0.14658139201088932,-0.16649945973280364,0.07299586513341254,-0.3399078285145026,1.2451652829769733,446
82,Josh,Tiven,201639,0.3548447245730591,0.40071455435307174,0.38424252834162553,0.20248587893411873,-0.09935813815753688,0.10885826682973279,-0.7257587121076577,0.36627803186301,-0.026915607342069298,0.25447575629073566,0.09563747160684587,-0.15473868112162084,-0.33330632870819715,-0.36022442009814915,0.36216786711364146,1410
83,Justin,Van Duyne,203593,0.7262415031593716,0.44389975014178984,0.7239986385067021,0.11450760137934653,-0.6960791224176517,0.2670482613720623,-1.0200784946018626,0.8263759410356188,0.326610980191846,0.7011885253646705,-0.18110454356904795,-0.4471976195585808,-0.184680675175652,-0.5831573887680375,0.6096778363901496,840
84,Kane,Fitzgerald,201640,0.17974950872804055,0.1449226567543021,0.15617401466953293,0.23702747721538595,-0.22335358201652739,0.14334926108564705,-0.42968752490103107,0.32514217539803847,0.1107305238303531,0.04949086136713307,-0.0911545227752772,-0.2295977591063851,-0.07140717323208876,-0.1770471555222303,0.13057183314003748,1402
85,Karl,Lane,202026,0.4362794830079682,0.0027179574573682726,0.5643281315692025,0.24179540248822498,-0.5342961190780243,0.2720567614279364,-0.4268390159299344,0.9207686117463177,0.8092417988304471,0.4029796808281468,-0.2871169889435782,0.041318592878631086,-0.3862996694459626,-0.4679660350065082,0.3935166284756809,1214
86,Ken,Mauer,1174,-0.3325624871322162,-0.24336039630005124,-0.30222740871816334,0.10433278460089677,-0.2501423871134808,-0.17107739788269202,0.10554867497184921,-0.08854935670602393,-0.03735466104920493,-0.38443334999641054,-0.17371421186697225,-0.1979039362371782,-0.4831964036132599,-0.4367115323363943,-0.3900858319715688,2064
87,Kevin,Cutler,201246,0.4638733383303784,0.26677519622770884,0.4184569419181924,0.24185950900992087,-0.5068688743350938,0.032524400646144265,-0.36118050630270965,0.4537960617045594,0.3042046461150427,0.3370275162436038,0.3215340046724558,-0.13205426995701028,-0.23614377717397245,-0.5503970964926546,0.35820181537033896,1250
88,Kevin,Fehr,1159,-0.7857534294921515,-0.3563415783173281,-0.8019585991341625,-0.046962255023866854,-0.12649349844924695,-0.0535050887963645,0.3432564585340555,-0.8087749972256176,-0.7306813970935698,-0.9461955835781458,-0.41328640375899217,0.1043687294512215,-0.11104692895579761,-0.03617861397481484,-0.8569670248635751,1192
89,Kevin,Scott,202041,0.6069186792809236,0.30176152515525195,0.5052945459367261,0.18793086499978526,-0.6631855752948628,0.12694852888139013,-0.598485763745389,0.6912753017227851,0.43309943449781463,0.520417977313007,0.3468874072713262,-0.18040178288505904,-0.17816027681630398,-0.6405037604706899,0.4515940847962864,1150
91,Lauren,Holtkamp,203177,0.6057152851142956,0.21617149323469356,0.5727966457816893,-0.129714638240786,-0.2534279135867703,0.22106833627010597,-0.6434081025267514,0.9479617256729382,0.705168425542745,0.3569502196236717,0.48294227734937734,0.032987276508948456,-0.3514025687785735,-0.5750892634297151,0.5665279440640317,588
