"X","first_name","last_name","official_id","fgm","fg_pct","fg3m","fg3_pct","ftm","ft_pct","oreb","dreb","reb","ast","stl","blk","tov","pf","pts","num_games","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
125,"Ron","Olesiak",1184,-1.03670598280221,-0.314862100384962,-0.957782897129638,0.0993904900302532,0.42015101842103,-0.365228503790101,0.510364982025549,-1.12112873798202,-0.991202952579336,-0.913655467807506,-0.120971112152947,-0.0500767101793026,0.755962707225114,0.930021944866662,-0.963439368201416,556,4.62142740430177,-0.142047750460063,-0.671507988093627,0.286114491654323,0.348388881108078,0.863493227933848,-0.230805048970699,0.00797543989570442,-0.0735331047121651,0.207670626254778,0.0429936020748513,0.0231677342290646,-0.0831953018584064,8.86343554057473e-16,6.62859357769069e-16
128,"Scott","Foster",1162,-0.116111233373358,0.18389539037326,-0.181395937282611,0.0762470243117536,0.139863499542283,-0.106245536079206,-0.29629324243669,-0.236857321444051,-0.462963312469191,-0.277285291444676,-0.381352748646758,-0.213850095688603,0.206471544116707,0.352480967115483,-0.117851728904001,2298,1.30481921306732,0.880734085912104,0.186479009250713,0.248192640701828,0.368593565422633,0.841339425387733,-0.24262095765213,-0.440105982172388,0.064736501432599,0.0408612255751432,0.0210558635181472,0.00506711840736602,0.0209509398277464,-1.48161172657949e-15,-3.72829562713552e-16
129,"Scott","Twardoski",202053,0.301111329459847,-0.0831838782949854,0.431980490976063,0.00714940557748301,-0.476209295195765,-0.00463959208532127,-0.393786054420398,0.778028600671061,0.663012503046231,0.350916415858213,0.620284574380623,-0.272983529707826,0.202054108537851,-0.426506100884205,0.265594319502808,1136,-0.971580673264053,-1.69341233870704,-0.113825736066527,-0.659268235642709,1.96214906724993,-0.61556662105336,-0.660270835991342,0.0458302314887067,-0.0132215981322098,0.0071299443539332,-0.0508664263113427,-0.00232168337247152,0.00651482506165062,1.00947052005862e-15,7.98157148854247e-16
130,"Scott","Wall",1198,-0.112823392971542,0.109223433359466,-0.176601644330087,0.0412009645974393,-0.0496884896143369,-0.0546379861263033,-0.0944327066978867,-0.22316187190615,-0.320289822123085,-0.216557504823814,-0.442402547640223,-0.277415677526263,-0.175348135808879,-0.122018925925151,-0.154698347240795,1996,0.887764383395138,0.834174369850297,1.00772063714831,-0.259474499259475,-0.0666455085179988,0.404615884264454,-0.025635126900288,-0.0727805662721603,-0.203299723238717,-0.118335046103797,-0.0475649517302189,-0.0101228675044001,0.00295686958342456,-3.07069013937725e-16,2.71792233207997e-16
131,"Sean","Corbin",1151,-0.222313464870395,-0.022264019848664,-0.146202161461915,0.220706325993522,0.0389693576940145,-0.185850785965436,-0.225736994316342,-0.0237366268879686,-0.169399808785862,-0.306897541580579,-0.301966333804909,-0.310442991981062,-0.0974322412474024,0.0187010124242382,-0.19370249305272,1898,0.949350947683859,0.64641922934003,0.168484423112918,-0.287421488921058,-0.34527602989205,-0.0610054471739576,-0.669316470120544,-0.219038936513565,0.13913856618426,-0.188101995767275,-0.073067375509474,-0.0209101806137029,-0.029611948778742,2.44426012874351e-15,-5.88343582266092e-16
132,"Sean","Wright",2882,0.0702357978520917,0.196575762054927,0.017193908474075,0.12705638729534,0.242347196979351,-0.00320270876082454,-0.492380350584152,0.172444131874418,-0.107220845777295,-0.10053712756221,-0.426514896920328,-0.420948543260731,-0.49857056759588,0.204374063524763,0.104420605213739,1936,0.0962397129116605,1.5850231794681,0.755099052578697,0.135573169616449,-0.120811395808738,-0.479802897728395,-0.115415791911812,-0.476022590768533,0.306563056193567,-0.0539887715560884,-0.0316687749199296,-0.0818814216922319,0.00715600500899304,3.53489264752772e-16,2.40199709105412e-16
134,"Simone","Jelks",1628481,0.958389616368715,0.165274423123208,1.46992288873318,0.538116379124302,-0.655273472719373,0.515778771294928,-1.05860057770442,1.74760691334441,1.3800355262007,0.94183049077721,0.0931594490852824,0.513004651607998,-0.634439235295243,-0.489541680195044,1.06941126095821,106,-4.56832771193801,-1.6790027896927,-0.348118673345116,1.34524046365671,-1.4473367722111,-0.547959677645203,-0.830563719521967,-0.12392723258256,1.01696281164435,0.308210474878771,0.187647475461172,0.0967733771558672,-0.163491387982303,1.22976337254306e-15,-6.73461965274911e-16
137,"Steve","Anderson",202000,0.0895698776402373,0.0973981530553545,-0.0716798775510448,-0.10796157255289,-0.153054546126853,0.119938581547844,-0.563017889157388,0.393398026635276,0.106916116516191,-0.0519656154817793,0.419170509604954,0.01488718064831,0.0338238166996012,-0.28790142251855,-0.00439515170223702,410,-0.117100809427102,-1.31608730641389,0.48659086804818,-0.191553348184595,1.56965042781666,0.00626249825592464,0.558968711156734,-0.458906842864688,0.584255717466895,-0.0940034394978087,0.0328279322136262,-0.217749034698592,-0.00186709388156895,-1.33002279321899e-15,1.89986806210284e-16
138,"Steve","Javie",1167,-0.834785184733858,-0.383032457891452,-0.834806326947039,0.221944121361935,-0.32443136561839,-0.0982549062229116,0.308801982975128,-0.916000501930726,-0.877724423442584,-0.949316428353964,-0.23910710731199,0.0447909735738714,-0.0423071035773198,-0.370328799934502,-0.94449605827357,902,2.76617176113324,-0.587657080986648,0.481433893488347,-1.1252524415983,-1.41350988287912,0.671365204915794,0.236374172253369,0.514423076768228,0.324486787144796,-0.0155472170033164,0.00311585740493809,0.0947996246596213,0.0551381565293719,-1.05429617481249e-15,1.04583684907192e-15
139,"Suyash","Mehta",1627529,1.39964694687157,0.950903064984658,1.51266639268485,0.613556832445518,0.0203513249615801,0.98137893770515,-0.944664290227694,0.991952484074635,0.567608540287702,1.36030728962008,0.285104636206289,0.202493551548574,-0.349983181468656,-0.57734426218055,1.51629848343412,244,-4.90755057867103,-0.187116320088265,-2.27591826441832,1.37972910199181,-0.690732247062724,-0.0161987905112835,1.13401481358735,0.153611323348845,0.337945266254619,-0.0889941174057122,0.121441160435305,0.118338951143418,-0.0105030227753931,-1.40283358783616e-15,-2.47413799235762e-15
140,"Ted","Bernhardt",1144,-1.25802601539514,-1.11278458235238,-1.1048717770376,0.636988496042321,0.52406201280964,-0.546002166608883,1.25840712821206,-0.733728694306372,-0.0687037504591282,-0.551601685364934,1.32872901191977,0.95003273373088,1.0416753398377,0.628026451865976,-1.14284884538191,162,4.74611930065173,-5.29913105349686,-3.74377291606969,1.07129443926244,-0.928267211550431,-1.11965225786317,-0.523630651276377,0.360831935942216,0.033969348052903,-0.123609067986045,-0.261010851421377,-0.207356281126796,0.0746925983635028,3.64990767177906e-16,2.0069346053125e-16
143,"Tim","Donaghy",1156,-1.18808382503686,-0.458294400393355,-1.02233856589311,-0.07419390744393,1.45713505106165,-0.54038637591182,0.507419933511044,-1.19387106522285,-1.07813988318114,-1.11733801438115,-0.197109677581678,-0.703705897000129,0.53217674067342,1.9584999845025,-0.8631587448282,524,5.91582845170615,2.02152769811015,-0.465243312151735,0.938224007810896,1.70861879637762,-0.835017045216317,-0.313527912110597,-0.294135385555872,0.0505267486039409,0.0852398656321773,-0.124283872568517,0.197203736152145,0.0203053223193256,-1.74029274746349e-15,1.64485942718706e-15
144,"Tom","Washington",1199,-0.237045240794022,0.00121633066869782,-0.222386518268819,0.0700199512329228,0.0786346851267509,-0.169989791037608,-0.120691936288268,-0.146543327690334,-0.247142408149517,-0.287246910479872,0.204670462555583,-0.129996665741492,0.0915783079441618,0.212707150675341,-0.225423975226858,2226,1.34267644652546,-0.503264107295587,-0.148615704626713,-0.148388166656666,0.716013916556243,-0.198455903118885,0.0675856424767347,-0.481717973235641,0.0843001027865947,0.073205048466651,0.00206525613265415,0.0294934061788381,-0.0496907178087257,1.53439505741529e-16,7.79617038362357e-16
147,"Tommy","Nunez Jr.",2878,-0.500593072577107,0.138134350424548,-0.663877133298073,0.548231902541262,0.474178976846835,-0.304289831039812,0.102717000972306,-0.804010281059852,-0.876029755626198,-0.578557389917628,-0.61391573015216,-0.109849052826109,-0.219177894649047,0.482522867676117,-0.48810740832339,842,2.37100358090237,1.53713505738659,-0.888123810553737,0.202352656457079,-2.39615591086629,0.163769717014911,-0.212359712148744,-0.577633637437193,-0.0126659192333633,-0.0993217858822534,-0.0437910989818377,-0.119411143603271,0.0181903033599455,-1.32284134815619e-15,1.65017213117428e-15
148,"Tony","Brothers",1146,-0.163053079752331,0.0414822082528458,-0.113948349524292,0.0736180460606691,0.189259410594538,0.045230859259525,-0.213499476828415,-0.145883670047936,-0.304601071352721,-0.205278714990503,-0.137936065653628,-0.278358727281991,0.102379050116527,0.0858302916736432,-0.110115433565183,2302,1.01348414270852,0.47345440142933,0.0935067172989116,0.0201888549438165,0.592876620484494,0.222004749047721,0.0450269388929281,0.0481318399200193,0.192922638235549,-0.156569186284741,-0.0755067648689473,0.0140063535807256,0.00155748653957115,-2.24000373201965e-15,8.09377822578028e-16
149,"Tony","Brown",2529,-0.260638436484836,0.0614116913482466,-0.244741444322515,0.357308257010112,-0.0900422801870542,0.00934787553349953,-0.225627381288063,-0.316456651132737,-0.511735372770078,-0.301615127733838,-0.376888079832758,-0.327553580343893,-0.0273011583612204,0.0944433917327277,-0.28603419077439,1962,1.00901210533315,0.99129510940227,-0.430678680089557,-0.501515970922867,-0.894896194566942,0.402509912280039,-0.404798252576922,0.157891271069307,0.273631358373821,0.176629932240746,0.034481022851681,-0.0577173572821663,-0.000708443997949077,-2.20862068642354e-15,-1.06024750399557e-15
150,"Tre","Maddox",202027,0.5745104037545,0.170313505018134,0.464893295383411,0.0594645607665557,-0.498329139313658,0.115015451095051,-0.340960434532962,0.72774006385312,0.637332738598771,0.46661048371918,0.203835895385108,0.102011195760534,-0.31125677476941,-0.531256994964658,0.449984046431632,1158,-1.7041943793759,-1.35761062336342,0.720295512967773,0.0862123387632251,0.43499478178274,-0.275656788185843,-0.0181884529867688,-0.282127293024886,-0.201342962579097,0.0458379601746787,0.0906865307562674,-0.0627784289917555,0.0498255896404458,-2.73883767801355e-15,-1.69863734527004e-16
152,"Tyler","Ford",204059,0.835461321763073,0.555943039110748,0.982357505787633,0.33851236811188,0.0407219634683009,0.513568896053804,-0.889164164871521,0.822723076975808,0.404477754283022,0.844533282061729,-0.326630113016831,-0.101699758858942,-0.227643193346185,-0.126595921319353,0.94337545128861,790,-2.79408489138434,0.961614928437725,-0.497473038333744,1.16362452431615,-0.221473465649156,0.355803347384094,-0.10928192618472,-0.0264512140307456,0.350647866820845,-0.0224711901079255,-0.0602862990813219,-0.0128894967325327,-0.0125172897443428,1.34415900033927e-15,-1.10154183369569e-15
155,"Violet","Palmer",1185,-0.732486734981823,-0.256241973284766,-0.722314900121475,0.201640720523107,0.511214909375686,-0.0789192038261904,0.237399643740975,-0.735804035987242,-0.711742639184199,-0.699124157169383,-0.168626789388006,0.182903634474592,0.30040097895706,0.528842933108418,-0.652902510908677,1236,3.13301635593248,-0.26659417579007,-0.445215817944715,0.771226759478392,-0.53927017367813,0.510536109710452,0.269791464252621,0.0675298514410312,0.426316227542723,-0.123064572911759,-0.0240436458546819,-0.0577057614762034,0.0116723141258971,-2.98545996380915e-16,-6.95492688964378e-16
157,"Zach","Zarba",2534,-0.0441269169248432,0.1201837507756,-0.062590386179711,0.226209345364018,-0.0888928644704504,0.0559400582375789,-0.171355318347855,-0.134679988523312,-0.26505322006547,-0.0447076309659016,-0.313755377217848,-0.206617930659175,-0.522063161529294,-0.0280310087824831,-0.0728715120715063,2296,0.231568781360614,0.737844311946347,0.522637824670873,-0.211536483391807,-0.899198813622537,-0.270036414629711,0.20456387249277,-0.100858857663576,0.0478674604124284,0.239279965874336,-0.0369730290805416,-0.0183832418894474,-0.016454557792824,1.17841677413287e-15,5.97602323739307e-16
